numberOfData, addingTime, findingTime, deletingTime
8617, 800, 700, 600
8618, 500, 600, 800
8619, 900, 900, 700
8620, 500, 1000, 600
8621, 600, 2300, 1100
8622, 800, 1000, 700
8623, 1000, 800, 700
8624, 900, 800, 700
8625, 800, 700, 700
8626, 700, 800, 700
8627, 400, 800, 8200
8628, 1100, 1200, 800
8629, 800, 1000, 1000
8630, 400, 1700, 700
8631, 600, 600, 700
8632, 900, 2600, 800
8633, 500, 700, 700
8634, 600, 600, 600
8635, 1200, 800, 700
8636, 1000, 900, 700
8637, 800, 900, 1100
8638, 600, 900, 700
8639, 500, 600, 700
8640, 1100, 600, 800
8641, 800, 700, 700
8642, 500, 700, 900
8643, 400, 800, 800
8644, 800, 600, 700
8645, 700, 800, 600
8646, 1100, 800, 700
8647, 400, 600, 700
8648, 400, 700, 700
8649, 600, 700, 900
8650, 300, 800, 600
8651, 700, 500, 600
8652, 1300, 700, 800
8653, 600, 1300, 800
8654, 900, 1400, 700
8655, 600, 800, 700
8656, 600, 600, 600
8657, 900, 800, 800
8658, 300, 600, 600
8659, 1000, 800, 700
8660, 800, 700, 800
8661, 300, 1100, 800
8662, 400, 700, 800
8663, 700, 1000, 700
8664, 700, 800, 800
8665, 1900, 1000, 700
8666, 500, 700, 800
8667, 200, 600, 800
8668, 500, 600, 1000
8669, 400, 700, 700
8670, 500, 600, 700
8671, 400, 900, 700
8672, 700, 900, 800
8673, 300, 600, 700
8674, 400, 600, 700
8675, 300, 700, 700
8676, 300, 600, 700
8677, 600, 900, 700
8678, 700, 900, 600
8679, 700, 600, 700
8680, 600, 800, 700
8681, 900, 700, 800
8682, 500, 600, 800
8683, 600, 600, 600
8684, 900, 700, 800
8685, 1000, 800, 1100
8686, 500, 600, 600
8687, 800, 700, 800
8688, 900, 2500, 1300
8689, 600, 800, 700
8690, 900, 1700, 600
8691, 400, 700, 700
8692, 200, 700, 600
8693, 600, 900, 700
8694, 900, 600, 800
8695, 900, 600, 700
8696, 500, 700, 700
8697, 900, 1000, 800
8698, 1100, 600, 800
8699, 900, 2300, 1100
8700, 500, 800, 800
8701, 500, 800, 700
8702, 600, 700, 700
8703, 1200, 900, 700
8704, 300, 1000, 900
8705, 1000, 800, 600
8706, 300, 600, 2500
8707, 300, 800, 600
8708, 600, 600, 1000
8709, 1300, 1000, 800
8710, 300, 600, 600
8711, 800, 600, 700
8712, 600, 600, 2000
8713, 600, 900, 700
8714, 500, 600, 700
8715, 600, 600, 700
8716, 400, 700, 700
8717, 800, 700, 700
8718, 700, 700, 700
8719, 1100, 700, 600
8720, 400, 600, 700
8721, 600, 700, 800
8722, 700, 1000, 700
8723, 900, 700, 700
8724, 1000, 800, 800
8725, 700, 700, 700
8726, 700, 700, 800
8727, 400, 700, 700
8728, 400, 600, 600
8729, 900, 900, 800
8730, 800, 700, 600
8731, 800, 600, 700
8732, 1100, 600, 700
8733, 800, 700, 700
8734, 500, 600, 700
8735, 1500, 800, 800
8736, 600, 700, 700
8737, 1100, 700, 600
8738, 900, 700, 600
8739, 500, 700, 600
8740, 600, 600, 700
8741, 500, 700, 700
8742, 600, 700, 800
8743, 600, 700, 700
8744, 1200, 1000, 800
8745, 900, 700, 700
8746, 300, 600, 600
8747, 800, 700, 800
8748, 800, 600, 700
8749, 700, 700, 700
8750, 400, 600, 700
8751, 800, 800, 800
8752, 700, 600, 800
8753, 400, 800, 700
8754, 900, 700, 600
8755, 900, 800, 700
8756, 200, 600, 600
8757, 800, 600, 700
8758, 500, 600, 700
8759, 800, 700, 800
8760, 500, 900, 700
8761, 700, 600, 800
8762, 500, 600, 700
8763, 800, 600, 600
8764, 600, 600, 600
8765, 800, 700, 700
8766, 600, 600, 700
8767, 700, 1200, 700
8768, 400, 700, 700
8769, 1500, 800, 600
8770, 800, 700, 800
8771, 600, 600, 700
8772, 600, 600, 700
8773, 600, 800, 700
8774, 400, 700, 700
8775, 200, 900, 700
8776, 500, 700, 1700
8777, 400, 700, 700
8778, 700, 600, 600
8779, 300, 600, 600
8780, 800, 700, 700
8781, 900, 700, 700
8782, 200, 600, 600
8783, 800, 700, 800
8784, 500, 700, 700
8785, 800, 800, 1000
8786, 700, 1000, 800
8787, 800, 700, 700
8788, 1500, 700, 900
8789, 600, 700, 700
8790, 800, 1000, 800
8791, 800, 700, 900
8792, 600, 600, 700
8793, 900, 700, 800
8794, 400, 700, 700
8795, 300, 600, 600
8796, 800, 600, 700
8797, 1600, 1000, 800
8798, 400, 600, 600
8799, 1000, 800, 800
8800, 900, 600, 700
8801, 600, 700, 600
8802, 600, 600, 600
8803, 300, 600, 600
8804, 700, 700, 800
8805, 1000, 700, 800
8806, 700, 600, 500
8807, 1900, 1000, 600
8808, 500, 600, 600
8809, 600, 600, 600
8810, 600, 1700, 700
8811, 200, 600, 700
8812, 800, 1800, 700
8813, 500, 1900, 800
8814, 800, 600, 1600
8815, 400, 600, 600
8816, 500, 500, 700
8817, 900, 700, 1700
8818, 400, 600, 500
8819, 500, 600, 700
8820, 700, 700, 1700
8821, 700, 700, 2100
8822, 700, 1000, 700
8823, 700, 600, 1600
8824, 600, 600, 600
8825, 300, 600, 700
8826, 500, 1500, 800
8827, 500, 600, 700
8828, 300, 900, 600
8829, 800, 3400, 700
8830, 600, 700, 700
8831, 600, 800, 700
8832, 500, 1800, 700
8833, 500, 700, 600
8834, 1100, 900, 700
8835, 500, 500, 500
8836, 600, 600, 1400
8837, 700, 700, 600
8838, 400, 600, 600
8839, 1100, 600, 1400
8840, 400, 600, 600
8841, 700, 700, 700
8842, 700, 600, 1500
8843, 500, 600, 800
8844, 800, 600, 600
8845, 400, 2900, 600
8846, 800, 600, 700
8847, 400, 600, 700
8848, 400, 1400, 600
8849, 600, 600, 900
8850, 500, 500, 700
8851, 500, 1700, 700
8852, 800, 600, 700
8853, 600, 600, 700
8854, 700, 1800, 800
8855, 900, 700, 800
8856, 600, 700, 700
8857, 1600, 1300, 700
8858, 700, 700, 1800
8859, 800, 600, 700
8860, 400, 600, 2100
8861, 600, 900, 1700
8862, 600, 600, 600
8863, 1200, 700, 800
8864, 400, 700, 1400
8865, 700, 1200, 700
8866, 900, 600, 800
8867, 600, 1600, 600
8868, 800, 700, 800
8869, 800, 700, 800
8870, 300, 1600, 800
8871, 300, 600, 500
8872, 800, 700, 700
8873, 900, 1600, 800
8874, 800, 700, 800
8875, 1400, 800, 800
8876, 1500, 1700, 800
8877, 900, 700, 1800
8878, 400, 700, 600
8879, 700, 1100, 800
8880, 900, 600, 2000
8881, 1100, 700, 600
8882, 1000, 800, 800
8883, 900, 700, 1800
8884, 700, 700, 700
8885, 900, 900, 900
8886, 800, 2900, 700
8887, 700, 600, 800
8888, 800, 1200, 600
8889, 1400, 4300, 1700
8890, 500, 3000, 800
8891, 1000, 1300, 700
8892, 1500, 1900, 700
8893, 600, 700, 700
8894, 1000, 1300, 600
8895, 1000, 1800, 700
8896, 600, 600, 3200
8897, 1000, 1200, 700
8898, 500, 600, 600
8899, 600, 600, 2400
8900, 900, 800, 1400
8901, 1000, 800, 800
8902, 700, 1400, 800
8903, 500, 900, 700
8904, 400, 600, 600
8905, 800, 1800, 700
8906, 500, 600, 1800
8907, 800, 600, 600
8908, 500, 600, 700
8909, 600, 600, 1600
8910, 500, 900, 700
8911, 700, 700, 700
8912, 300, 600, 1500
8913, 1000, 600, 600
8914, 600, 600, 700
8915, 700, 600, 1500
8916, 500, 600, 700
8917, 800, 700, 800
8918, 700, 1400, 800
8919, 500, 600, 2000
8920, 500, 1100, 500
8921, 2600, 3100, 700
8922, 1900, 1100, 700
8923, 900, 900, 700
8924, 800, 2300, 600
8925, 900, 600, 1400
8926, 500, 600, 2000
8927, 900, 900, 600
8928, 600, 600, 1400
8929, 500, 2000, 900
8930, 900, 700, 600
8931, 700, 700, 2000
8932, 600, 600, 700
8933, 500, 600, 700
8934, 600, 700, 1600
8935, 500, 600, 600
8936, 1000, 700, 800
8937, 1000, 1600, 700
8938, 900, 600, 600
8939, 500, 1900, 1100
8940, 1100, 1900, 800
8941, 600, 600, 700
8942, 700, 600, 700
8943, 500, 1400, 700
8944, 400, 600, 700
8945, 700, 600, 700
8946, 500, 1300, 600
8947, 600, 700, 1600
8948, 500, 600, 600
8949, 600, 1100, 600
8950, 700, 600, 1600
8951, 700, 700, 800
8952, 600, 600, 800
8953, 700, 700, 1500
8954, 500, 600, 1400
8955, 800, 700, 700
8956, 800, 1300, 600
8957, 800, 600, 1100
8958, 500, 700, 1100
8959, 2000, 2500, 1600
8960, 600, 600, 4900
8961, 700, 600, 700
8962, 300, 1600, 700
8963, 400, 600, 800
8964, 1100, 600, 700
8965, 600, 1500, 800
8966, 500, 700, 1600
8967, 400, 700, 600
8968, 300, 600, 600
8969, 400, 600, 1400
8970, 400, 600, 600
8971, 400, 600, 600
8972, 500, 700, 1500
8973, 500, 700, 700
8974, 400, 700, 600
8975, 1000, 1600, 600
8976, 800, 600, 700
8977, 800, 600, 700
8978, 2200, 2100, 700
8979, 400, 600, 500
8980, 700, 600, 700
8981, 400, 1700, 700
8982, 700, 700, 600
8983, 800, 700, 800
8984, 700, 1500, 700
8985, 500, 600, 600
8986, 1000, 800, 800
8987, 700, 700, 700
8988, 500, 600, 700
8989, 600, 700, 700
8990, 500, 600, 600
8991, 1100, 700, 600
8992, 1100, 600, 500
8993, 400, 700, 800
8994, 600, 600, 700
8995, 400, 600, 700
8996, 400, 600, 600
8997, 400, 600, 600
8998, 900, 600, 700
8999, 800, 600, 700
9000, 400, 600, 600
9001, 600, 1000, 700
9002, 800, 600, 600
9003, 600, 600, 700
9004, 1000, 600, 1900
9005, 600, 700, 800
9006, 400, 700, 600
9007, 600, 700, 700
9008, 800, 1800, 1000
9009, 4400, 1100, 600
9010, 800, 600, 700
9011, 500, 600, 700
9012, 900, 700, 800
9013, 700, 600, 800
9014, 800, 600, 700
9015, 400, 700, 1500
9016, 400, 700, 600
9017, 900, 600, 700
9018, 500, 500, 600
9019, 600, 600, 800
9020, 500, 600, 600
9021, 1000, 700, 600
9022, 300, 700, 700
9023, 300, 600, 800
9024, 500, 600, 700
9025, 600, 700, 700
9026, 400, 600, 600
9027, 600, 700, 700
9028, 1700, 1200, 1600
9029, 800, 700, 600
9030, 800, 600, 1900
9031, 400, 900, 700
9032, 900, 700, 1900
9033, 1400, 1000, 600
9034, 900, 700, 800
9035, 700, 700, 800
9036, 1300, 1000, 700
9037, 600, 1300, 700
9038, 900, 600, 800
9039, 400, 2800, 800
9040, 900, 600, 600
9041, 700, 600, 700
9042, 700, 600, 800
9043, 400, 600, 700
9044, 1000, 700, 700
9045, 1100, 600, 600
9046, 1000, 700, 600
9047, 500, 600, 700
9048, 1000, 700, 700
9049, 1100, 1100, 700
9050, 500, 700, 700
9051, 600, 800, 700
9052, 600, 600, 700
9053, 600, 600, 800
9054, 1800, 1000, 700
9055, 800, 600, 700
9056, 800, 700, 700
9057, 300, 600, 600
9058, 700, 600, 700
9059, 700, 1000, 700
9060, 600, 500, 700
9061, 800, 600, 600
9062, 700, 700, 800
9063, 500, 600, 700
9064, 300, 600, 600
9065, 500, 600, 700
9066, 600, 600, 900
9067, 800, 700, 700
9068, 400, 600, 700
9069, 600, 600, 700
9070, 800, 700, 800
9071, 400, 600, 700
9072, 500, 600, 700
9073, 500, 600, 700
9074, 400, 600, 600
9075, 400, 600, 700
9076, 800, 600, 700
9077, 700, 600, 600
9078, 600, 600, 600
9079, 600, 600, 600
9080, 500, 600, 700
9081, 1000, 700, 700
9082, 1600, 700, 700
9083, 700, 600, 700
9084, 900, 1100, 700
9085, 1000, 700, 700
9086, 700, 800, 800
9087, 800, 700, 600
9088, 700, 900, 700
9089, 700, 600, 700
9090, 600, 600, 600
9091, 600, 600, 600
9092, 1100, 600, 700
9093, 600, 500, 1900
9094, 700, 1800, 900
9095, 400, 600, 600
9096, 600, 700, 700
9097, 600, 700, 800
9098, 500, 700, 600
9099, 800, 700, 800
9100, 1000, 600, 700
9101, 500, 700, 700
9102, 400, 700, 700
9103, 400, 600, 600
9104, 800, 1300, 1100
9105, 900, 1100, 1000
9106, 700, 1500, 1400
9107, 1000, 1100, 1000
9108, 900, 900, 1200
9109, 600, 1000, 1100
9110, 800, 900, 900
9111, 1400, 1000, 1000
9112, 900, 1000, 1100
9113, 1000, 3900, 1700
9114, 800, 1100, 1200
9115, 800, 1500, 1200
9116, 1100, 1000, 1100
9117, 1200, 1000, 1100
9118, 800, 1400, 1100
9119, 800, 1000, 1300
9120, 500, 1100, 1100
9121, 700, 1100, 1200
9122, 1100, 1000, 1000
9123, 900, 2700, 1400
9124, 700, 900, 1100
9125, 600, 900, 1000
9126, 500, 1100, 1200
9127, 1500, 1100, 900
9128, 1300, 900, 900
9129, 800, 900, 700
9130, 700, 700, 700
9131, 400, 500, 600
9132, 800, 600, 600
9133, 400, 600, 800
9134, 600, 600, 700
9135, 700, 800, 700
9136, 300, 600, 600
9137, 800, 800, 700
9138, 600, 700, 800
9139, 400, 600, 600
9140, 500, 700, 700
9141, 600, 600, 800
9142, 900, 700, 700
9143, 800, 700, 800
9144, 500, 1400, 700
9145, 1000, 600, 800
9146, 800, 700, 700
9147, 700, 600, 600
9148, 1200, 600, 700
9149, 800, 700, 700
9150, 900, 600, 700
9151, 600, 600, 700
9152, 500, 600, 800
9153, 1000, 700, 600
9154, 800, 700, 800
9155, 800, 600, 600
9156, 300, 600, 700
9157, 400, 600, 700
9158, 900, 600, 700
9159, 300, 600, 600
9160, 500, 800, 800
9161, 400, 600, 700
9162, 900, 600, 700
9163, 700, 600, 600
9164, 500, 600, 700
9165, 1100, 700, 700
9166, 500, 600, 700
9167, 800, 700, 700
9168, 900, 600, 700
9169, 1000, 900, 500
9170, 700, 500, 600
9171, 700, 600, 700
9172, 1000, 600, 800
9173, 700, 700, 700
9174, 300, 600, 600
9175, 500, 600, 800
9176, 1000, 700, 2500
9177, 1000, 700, 800
9178, 700, 600, 700
9179, 700, 600, 700
9180, 700, 600, 600
9181, 600, 700, 700
9182, 500, 600, 600
9183, 400, 600, 600
9184, 600, 600, 700
9185, 1000, 900, 700
9186, 700, 600, 700
9187, 1000, 1000, 600
9188, 900, 600, 500
9189, 700, 600, 900
9190, 900, 600, 600
9191, 400, 600, 700
9192, 700, 600, 700
9193, 900, 700, 700
9194, 700, 1600, 700
9195, 2400, 1800, 1000
9196, 600, 1000, 600
9197, 700, 600, 800
9198, 800, 600, 700
9199, 1100, 1000, 700
9200, 200, 600, 600
9201, 600, 600, 600
9202, 200, 600, 700
9203, 900, 700, 800
9204, 700, 600, 800
9205, 300, 600, 600
9206, 1000, 700, 800
9207, 600, 800, 700
9208, 700, 700, 700
9209, 1200, 800, 1700
9210, 900, 900, 800
9211, 300, 600, 700
9212, 700, 600, 700
9213, 600, 600, 600
9214, 500, 600, 500
9215, 500, 900, 700
9216, 700, 700, 700
9217, 600, 700, 600
9218, 800, 600, 700
9219, 600, 900, 700
9220, 600, 700, 900
9221, 800, 700, 700
9222, 700, 700, 600
9223, 500, 700, 700
9224, 800, 900, 600
9225, 300, 600, 600
9226, 600, 500, 600
9227, 700, 700, 800
9228, 700, 600, 600
9229, 600, 700, 700
9230, 1300, 600, 700
9231, 900, 700, 800
9232, 600, 600, 700
9233, 900, 600, 600
9234, 1100, 900, 600
9235, 500, 600, 700
9236, 1100, 600, 700
9237, 500, 700, 700
9238, 800, 900, 700
9239, 400, 600, 600
9240, 600, 700, 600
9241, 500, 600, 600
9242, 1000, 600, 700
9243, 1000, 700, 700
9244, 300, 600, 600
9245, 600, 600, 700
9246, 600, 700, 500
9247, 1200, 500, 600
9248, 600, 600, 700
9249, 800, 700, 800
9250, 900, 700, 800
9251, 700, 600, 600
9252, 600, 600, 500
9253, 700, 700, 800
9254, 1000, 600, 800
9255, 400, 600, 600
9256, 300, 600, 700
9257, 700, 700, 700
9258, 600, 700, 700
9259, 700, 700, 800
9260, 800, 700, 600
9261, 900, 700, 700
9262, 600, 700, 700
9263, 900, 600, 700
9264, 900, 600, 700
9265, 300, 600, 600
9266, 600, 600, 600
9267, 800, 700, 700
9268, 700, 600, 800
9269, 1000, 700, 700
9270, 1000, 600, 700
9271, 800, 700, 700
9272, 500, 500, 600
9273, 400, 600, 700
9274, 200, 600, 600
9275, 1000, 700, 800
9276, 600, 600, 700
9277, 400, 600, 700
9278, 500, 600, 700
9279, 600, 600, 700
9280, 700, 700, 700
9281, 700, 600, 700
9282, 600, 700, 700
9283, 800, 600, 600
9284, 600, 600, 800
9285, 800, 700, 600
9286, 700, 800, 800
9287, 800, 700, 600
9288, 500, 500, 1500
9289, 600, 700, 600
9290, 300, 500, 600
9291, 1000, 600, 600
9292, 400, 600, 600
9293, 600, 600, 700
9294, 400, 600, 600
9295, 600, 600, 700
9296, 500, 600, 700
9297, 200, 600, 600
9298, 400, 600, 600
9299, 800, 600, 600
9300, 700, 800, 800
9301, 900, 600, 700
9302, 2400, 1000, 600
9303, 400, 700, 700
9304, 700, 600, 500
9305, 300, 900, 700
9306, 700, 600, 700
9307, 500, 900, 600
9308, 700, 900, 600
9309, 1000, 600, 600
9310, 800, 600, 700
9311, 500, 600, 600
9312, 1400, 1000, 700
9313, 1000, 700, 700
9314, 300, 600, 600
9315, 500, 600, 700
9316, 600, 700, 600
9317, 300, 700, 800
9318, 600, 600, 800
9319, 700, 700, 700
9320, 300, 600, 700
9321, 500, 600, 700
9322, 1100, 600, 600
9323, 300, 500, 600
9324, 600, 900, 700
9325, 600, 900, 700
9326, 800, 1000, 700
9327, 600, 600, 600
9328, 1200, 600, 700
9329, 300, 600, 600
9330, 600, 700, 800
9331, 500, 500, 600
9332, 600, 600, 700
9333, 500, 600, 700
9334, 700, 600, 700
9335, 900, 700, 700
9336, 700, 800, 600
9337, 400, 600, 700
9338, 1200, 600, 600
9339, 600, 500, 500
9340, 400, 700, 700
9341, 500, 700, 700
9342, 1000, 700, 700
9343, 700, 600, 700
9344, 900, 900, 600
9345, 500, 600, 700
9346, 800, 600, 600
9347, 800, 700, 700
9348, 700, 600, 500
9349, 700, 600, 600
9350, 600, 600, 700
9351, 700, 600, 700
9352, 1200, 900, 800
9353, 700, 700, 700
9354, 600, 700, 700
9355, 400, 600, 600
9356, 400, 600, 700
9357, 800, 2600, 1800
9358, 800, 600, 700
9359, 600, 600, 700
9360, 800, 700, 700
9361, 1200, 700, 700
9362, 1000, 700, 700
9363, 600, 600, 700
9364, 600, 600, 700
9365, 1300, 700, 700
9366, 1000, 600, 700
9367, 400, 600, 600
9368, 300, 600, 700
9369, 600, 700, 700
9370, 700, 600, 700
9371, 700, 700, 700
9372, 600, 600, 700
9373, 500, 600, 700
9374, 1000, 700, 800
9375, 300, 600, 7900
9376, 800, 1400, 2600
9377, 1300, 1300, 1000
9378, 1100, 900, 1000
9379, 1000, 1300, 800
9380, 600, 1000, 1100
9381, 1000, 1100, 900
9382, 1500, 800, 800
9383, 900, 1000, 900
9384, 600, 600, 600
9385, 600, 600, 700
9386, 800, 700, 800
9387, 600, 600, 700
9388, 400, 600, 700
9389, 300, 500, 600
9390, 700, 500, 800
9391, 1000, 700, 800
9392, 600, 600, 800
9393, 700, 600, 600
9394, 1100, 700, 700
9395, 500, 700, 600
9396, 400, 600, 600
9397, 700, 800, 700
9398, 500, 600, 700
9399, 800, 600, 700
9400, 800, 1200, 800
9401, 1000, 600, 700
9402, 1000, 1800, 800
9403, 800, 600, 600
9404, 800, 1700, 1000
9405, 600, 600, 600
9406, 400, 900, 600
9407, 900, 600, 700
9408, 1000, 900, 700
9409, 1000, 700, 700
9410, 300, 700, 600
9411, 800, 900, 1300
9412, 400, 600, 1100
9413, 600, 700, 600
9414, 700, 700, 700
9415, 200, 500, 600
9416, 500, 700, 700
9417, 500, 600, 600
9418, 1100, 700, 700
9419, 800, 700, 800
9420, 700, 700, 600
9421, 500, 700, 800
9422, 600, 600, 800
9423, 1000, 600, 700
9424, 300, 600, 600
9425, 600, 600, 700
9426, 600, 600, 700
9427, 800, 600, 700
9428, 1000, 600, 900
9429, 500, 600, 700
9430, 600, 700, 700
9431, 700, 600, 700
9432, 300, 600, 600
9433, 700, 600, 700
9434, 700, 600, 700
9435, 700, 600, 800
9436, 700, 700, 700
9437, 400, 700, 600
9438, 800, 600, 500
9439, 800, 600, 700
9440, 1100, 700, 700
9441, 400, 600, 700
9442, 800, 1000, 800
9443, 300, 600, 600
9444, 800, 700, 800
9445, 400, 600, 600
9446, 600, 600, 700
9447, 600, 600, 700
9448, 600, 700, 800
9449, 700, 700, 800
9450, 600, 600, 900
9451, 700, 600, 800
9452, 600, 600, 600
9453, 600, 600, 700
9454, 600, 700, 700
9455, 300, 600, 700
9456, 900, 600, 700
9457, 1100, 700, 800
9458, 500, 600, 700
9459, 600, 700, 800
9460, 500, 600, 800
9461, 400, 600, 600
9462, 700, 700, 800
9463, 600, 600, 700
9464, 600, 600, 600
9465, 600, 600, 14300
9466, 600, 6600, 1200
9467, 500, 700, 600
9468, 600, 600, 700
9469, 400, 600, 1200
9470, 400, 1200, 1400
9471, 900, 900, 1400
9472, 500, 1100, 5200
9473, 800, 900, 700
9474, 1000, 1000, 800
9475, 1200, 700, 700
9476, 500, 1800, 900
9477, 900, 600, 700
9478, 300, 600, 600
9479, 700, 700, 800
9480, 500, 600, 600
9481, 600, 1000, 700
9482, 600, 600, 600
9483, 500, 900, 800
9484, 600, 1000, 600
9485, 400, 600, 700
9486, 600, 600, 600
9487, 500, 1900, 900
9488, 800, 900, 600
9489, 900, 900, 600
9490, 500, 700, 1600
9491, 500, 700, 2000
9492, 400, 1700, 800
9493, 700, 700, 800
9494, 1000, 800, 600
9495, 900, 600, 600
9496, 1000, 700, 800
9497, 400, 700, 700
9498, 1400, 1000, 700
9499, 800, 1000, 600
9500, 700, 1800, 1000
9501, 600, 800, 600
9502, 600, 600, 600
9503, 400, 700, 700
9504, 700, 900, 600
9505, 800, 600, 700
9506, 500, 600, 700
9507, 400, 700, 600
9508, 600, 700, 700
9509, 700, 700, 700
9510, 400, 600, 700
9511, 700, 600, 800
9512, 400, 500, 700
9513, 500, 700, 600
9514, 1300, 600, 700
9515, 700, 700, 700
9516, 800, 700, 900
9517, 800, 700, 800
9518, 200, 500, 900
9519, 500, 600, 800
9520, 800, 700, 700
9521, 700, 600, 700
9522, 600, 600, 700
9523, 1200, 600, 700
9524, 500, 1100, 600
9525, 500, 600, 700
9526, 1200, 700, 900
9527, 900, 600, 1600
9528, 1400, 600, 700
9529, 1100, 700, 800
9530, 600, 600, 600
9531, 500, 600, 700
9532, 1000, 600, 600
9533, 800, 600, 800
9534, 1000, 600, 600
9535, 500, 600, 600
9536, 400, 600, 600
9537, 700, 700, 800
9538, 800, 700, 700
9539, 500, 600, 700
9540, 900, 700, 1300
9541, 900, 700, 700
9542, 500, 1000, 700
9543, 400, 700, 700
9544, 400, 600, 600
9545, 1000, 600, 700
9546, 900, 700, 700
9547, 1200, 600, 700
9548, 600, 700, 800
9549, 800, 600, 700
9550, 700, 600, 700
9551, 500, 600, 600
9552, 600, 900, 600
9553, 400, 600, 600
9554, 300, 600, 600
9555, 300, 600, 700
9556, 500, 600, 700
9557, 500, 600, 1100
9558, 700, 600, 700
9559, 500, 700, 700
9560, 400, 700, 800
9561, 500, 600, 700
9562, 1200, 600, 700
9563, 800, 600, 700
9564, 600, 700, 700
9565, 600, 600, 600
9566, 800, 600, 2300
9567, 500, 700, 700
9568, 400, 600, 500
9569, 900, 700, 800
9570, 300, 700, 700
9571, 400, 500, 700
9572, 300, 500, 600
9573, 1300, 700, 900
9574, 700, 600, 700
9575, 400, 600, 700
9576, 500, 600, 700
9577, 700, 1000, 700
9578, 400, 600, 700
9579, 300, 500, 600
9580, 500, 700, 600
9581, 500, 600, 600
9582, 500, 700, 700
9583, 600, 1400, 700
9584, 2000, 1000, 800
9585, 400, 600, 700
9586, 700, 700, 700
9587, 500, 1000, 700
9588, 1000, 600, 700
9589, 900, 800, 700
9590, 600, 1300, 900
9591, 800, 900, 1000
9592, 1100, 1100, 1000
9593, 600, 1000, 900
9594, 700, 1000, 600
9595, 600, 600, 600
9596, 1000, 700, 700
9597, 600, 600, 600
9598, 1200, 600, 600
9599, 500, 600, 600
9600, 800, 700, 500
9601, 700, 600, 700
9602, 400, 600, 600
9603, 500, 600, 700
9604, 500, 600, 600
9605, 500, 600, 600
9606, 800, 600, 600
9607, 800, 700, 700
9608, 1000, 600, 700
9609, 900, 600, 700
9610, 300, 600, 700
9611, 600, 700, 700
9612, 600, 900, 600
9613, 1000, 2000, 900
9614, 1500, 900, 700
9615, 600, 600, 600
9616, 600, 600, 800
9617, 800, 600, 500
9618, 600, 600, 600
9619, 500, 600, 600
9620, 700, 900, 1900
9621, 1900, 1000, 600
9622, 1000, 600, 700
9623, 700, 600, 600
9624, 300, 600, 700
9625, 700, 1300, 700
9626, 200, 500, 700
9627, 1100, 600, 600
9628, 800, 600, 700
9629, 800, 900, 700
9630, 500, 600, 800
9631, 900, 600, 700
9632, 300, 600, 600
9633, 500, 600, 700
9634, 800, 600, 800
9635, 400, 600, 600
9636, 700, 900, 800
9637, 700, 600, 600
9638, 1200, 700, 700
9639, 800, 600, 600
9640, 700, 600, 700
9641, 300, 600, 700
9642, 600, 1500, 600
9643, 700, 700, 700
9644, 400, 600, 600
9645, 900, 700, 600
9646, 500, 800, 600
9647, 500, 600, 700
9648, 600, 700, 700
9649, 500, 600, 1700
9650, 700, 900, 600
9651, 800, 800, 600
9652, 700, 1700, 1000
9653, 1100, 900, 600
9654, 600, 600, 1700
9655, 500, 800, 700
9656, 700, 600, 600
9657, 600, 600, 600
9658, 400, 700, 800
9659, 400, 900, 600
9660, 300, 600, 600
9661, 500, 600, 1700
9662, 900, 900, 800
9663, 700, 800, 600
9664, 900, 700, 700
9665, 600, 600, 700
9666, 500, 600, 700
9667, 900, 2200, 700
9668, 1000, 900, 800
9669, 600, 600, 700
9670, 700, 1700, 1100
9671, 1000, 900, 800
9672, 900, 600, 1700
9673, 1800, 1000, 700
9674, 500, 600, 700
9675, 700, 700, 800
9676, 1000, 600, 800
9677, 500, 600, 700
9678, 500, 600, 700
9679, 500, 600, 700
9680, 700, 600, 800
9681, 500, 700, 600
9682, 600, 700, 600
9683, 500, 600, 600
9684, 600, 600, 600
9685, 700, 600, 700
9686, 500, 600, 600
9687, 600, 600, 600
9688, 600, 600, 700
9689, 700, 600, 600
9690, 800, 600, 700
9691, 700, 600, 700
9692, 500, 700, 700
9693, 700, 700, 700
9694, 600, 600, 700
9695, 500, 600, 700
9696, 300, 600, 600
9697, 700, 700, 700
9698, 400, 600, 600
9699, 500, 600, 600
9700, 500, 700, 700
9701, 500, 600, 600
9702, 800, 600, 600
9703, 800, 600, 700
9704, 500, 600, 700
9705, 700, 700, 800
9706, 400, 600, 700
9707, 700, 600, 600
9708, 500, 700, 600
9709, 800, 600, 700
9710, 600, 700, 600
9711, 500, 600, 600
9712, 500, 600, 700
9713, 400, 700, 600
